Company Name,Job Title,Location,job_category,salary_in_inr
Go Digital,Data Scientist,Pune,Data Scientist,606034.0
Meals on Wheels America,Data Scientist,Pune,Data Scientist,246600.0
Kool Smiles,Data Scientist,Pune,Data Scientist,1200000.0
Algoritmo (Singapore),Data Scientist,Pune,Data Scientist,192696.0
Klugheit Software,Data Scientist,Pune,Data Scientist,480000.0
GoKhana,Data Scientist,Pune,Data Scientist,180876.0
Prophecy Labs,Data Scientist,Pune,Data Scientist,2052566.0
Airavaat Car Rentals,Data Scientist,Pune,Data Scientist,1400000.0
Brahman bhetun,Data Scientist,Pune,Data Scientist,821989.0
Aniket Sonawane,Data Scientist,Pune,Data Scientist,823360.0
URS Technologies Solutions,Data Scientist,Pune,Data Scientist,948931.0
Hritik,Data Scientist,Pune,Data Scientist,900000.0
EventStreet,Data Scientist,Pune,Data Scientist,690132.0
Kushim,Data Scientist,Pune,Data Scientist,372000.0
Flipper Code,Data Scientist,Pune,Data Scientist,369895.0
We Are Novella,Data Scientist,Pune,Data Scientist,671220.0
IEEE Student Branch VIT Pune,Data Scientist,Pune,Data Scientist,321161.0
Kp techobriks,Data Scientist,Pune,Data Scientist,256932.0
akhil sajeev,Data Scientist,Pune,Data Scientist,250815.0
VisionNLP,Data Scientist,Pune,Data Scientist,540000.0
Reckon Data Solutions,Data Scientist,Pune,Data Scientist,240000.0
PSL (India),Data Scientist,Pune,Data Scientist,1149375.0
Accretive Wiz@work Consultants,Data Scientist,Pune,Data Scientist,1300000.0
Innoplexus Associate,Data Scientist,Pune,Data Scientist,1057005.0
ZS Associates,Data Science Associate,Pune,Other,1203913.0
ZS Associates,Data Science Consultant,Pune,Leadership/Consultant,2671464.0
ZS Associates Senior,Data Scientist,Pune,Data Scientist,1997263.0
Coriolis Technologies,Data Science,Pune,Other,201900.0
Schlumberger,Data Science,Pune,Other,360324.0
Wolters Kluwer,Data Science,Pune,Other,344604.0
Innoplexus,Data Science,Pune,Other,368316.0
EarlySalary.com,Data Science,Pune,Other,423216.0
Express Analytics,Data Science,Pune,Other,215388.0
Tata Consultancy Services,Senior Data Scientist,Pune,Data Scientist,2092324.0
Wipro Technologies,Senior Data Scientist,Pune,Data Scientist,2182516.0
Barclays,Senior Data Scientist,Pune,Data Scientist,2796928.0
Bajaj Finance,Senior Data Scientist,Pune,Data Scientist,1392244.0
Wolters Kluwer,Senior Data Scientist,Pune,Data Scientist,1903930.0
Icertis,Senior Data Scientist,Pune,Data Scientist,1033817.0
Abzooba,Senior Data Scientist,Pune,Data Scientist,2170283.0
Aera Technology,Senior Data Scientist,Pune,Data Scientist,1058135.0
AlgoAnalytics Financial Consultancy,Senior Data Scientist,Pune,Data Scientist,1696245.0
SG Analytics,Junior Data Scientist,Pune,Data Scientist,708351.0
Maxgen Technologies,Junior Data Scientist,Pune,Data Scientist,171948.0
Infosys,Lead Data Scientist,Pune,Data Scientist,1653998.0
Wipro,Lead Data Scientist,Pune,Data Scientist,1892322.0
Abzooba,Data Scientist - Trainee,Pune,Data Scientist,610512.0
Tata Consultancy Services,Data Science,Pune,Other,511613.0
Nones Data Science,Data Science,Pune,Other,61644.0
Nones Data Science,Data Science,Pune,Other,400000.0
Mahindra,Data Science,Pune,Other,203748.0
KPIT Technologies,Data Science,Pune,Other,180000.0
BNY Mellon,Data Science,Pune,Other,736728.0
Fiserv,Data Science,Pune,Other,1036984.0
Tata Technologies,Data Science,Pune,Other,622191.0
Bajaj Finance,Data Science,Pune,Other,180000.0
JLL,Data Science,Pune,Other,420000.0
Eaton,Data Science,Pune,Other,642324.0
HT Media,Data Science,Pune,Other,192696.0
Maxgen Technologies,Data Science,Pune,Other,204000.0
Faurecia,Data Science,Pune,Other,180000.0
JCB,Data Science,Pune,Other,112474.0
Manipal University,Data Science,Pune,Other,600000.0
Merkle,Data Science,Pune,Other,120000.0
Datametica,Data Science,Pune,Other,228480.0
The Sparks Foundation,Data Science,Pune,Other,100490.0
Subway,Data Science,Pune,Other,498588.0
Aera Technology,Data Science,Pune,Other,346752.0
iNeuron,Data Science,Pune,Other,346353.0
Fresh Gravity,Data Science,Pune,Other,630924.0
Apptware,Data Science,Pune,Other,147348.0
Ecozen Solutions,Data Science,Pune,Other,293124.0
Furtados School of Music,Data Science,Pune,Other,96468.0
Sciffer Analytics,Data Science,Pune,Other,64236.0
Aventior,Data Science,Pune,Other,170604.0
Solytics Partners,Data Science,Pune,Other,120000.0
DemandMatrix,Data Science,Pune,Other,436272.0
Insight Data Science,Data Science,Pune,Other,452203.0
Symbiosis Institute of Technology,Data Science,Pune,Other,2000000.0
Comsense Technologies,Data Science,Pune,Other,123912.0
Technogeeks,Data Science,Pune,Other,215405.0
Unscrambl,Data Science,Pune,Other,240780.0
Zaynax,Data Science,Pune,Other,800000.0
Brainwave Consulting,Data Science,Pune,Other,60840.0
Senquire Analytics,Data Scientist,Pune,Data Scientist,600000.0
Tata Consultancy Services,Senior Data Scientist,Pune,Data Scientist,324089.0
Accenture,Senior Data Scientist,Pune,Data Scientist,1076606.0
Wipro Technologies,Senior Data Scientist,Pune,Data Scientist,821989.0
NTT DATA,Senior Data Scientist,Pune,Data Scientist,1808811.0
Vodafone,Senior Data Scientist,Pune,Data Scientist,2474429.0
Zensar Technologies,Senior Data Scientist,Pune,Data Scientist,1485766.0
Credit Suisse,Senior Data Scientist,Pune,Data Scientist,2821193.0
Thoughtworks,Senior Data Scientist,Pune,Data Scientist,3654010.0
UBS,Senior Data Scientist,Pune,Data Scientist,1774461.0
Anonymous,Senior Data Scientist,Pune,Data Scientist,608387.0
TVS Motor Company,Senior Data Scientist,Pune,Data Scientist,1235040.0
Red Hat,Senior Data Scientist,Pune,Data Scientist,1044003.0
Bajaj Allianz General Insurance Co,Senior Data Scientist,Pune,Data Scientist,1292424.0
SG Analytics,Senior Data Scientist,Pune,Data Scientist,1306108.0
Pitney Bowes,Senior Data Scientist,Pune,Data Scientist,2474429.0
Xento Systems,Senior Data Scientist,Pune,Data Scientist,1125483.0
Quick Heal,Senior Data Scientist,Pune,Data Scientist,1954352.0
Kohler,Senior Data Scientist,Pune,Data Scientist,1216773.0
XPO Logistics,Senior Data Scientist,Pune,Data Scientist,2716704.0
GE Capital,Senior Data Scientist,Pune,Data Scientist,1733388.0
Coupa Software Inc,Senior Data Scientist,Pune,Data Scientist,3650320.0
USEReady,Senior Data Scientist,Pune,Data Scientist,1504891.0
vPhrase,Senior Data Scientist,Pune,Data Scientist,619584.0
ThinkBumblebee Analytics,Senior Data Scientist,Pune,Data Scientist,2046452.0
Blackstraw,Senior Data Scientist,Pune,Data Scientist,2192406.0
Aegon,Senior Data Scientist,Pune,Data Scientist,2508152.0
Dexpert Systems,Senior Data Scientist,Pune,Data Scientist,2054972.0
Aligned Automation,Senior Data Scientist,Pune,Data Scientist,2579455.0
Acclivis Technologies,Senior Data Scientist,Pune,Data Scientist,1003261.0
AlgoAnalytics Pvt. Ltd.,Senior Data Scientist,Pune,Data Scientist,1444692.0
Tata Consultancy Services,Junior Data Scientist,Pune,Data Scientist,672000.0
Infosys,Junior Data Scientist,Pune,Data Scientist,1038730.0
Fresher,Junior Data Scientist,Pune,Data Scientist,1004895.0
Fresher,Junior Data Scientist,Pune,Data Scientist,506989.0
Fresherworld.com,Junior Data Scientist,Pune,Data Scientist,616492.0
Freshers.com,Junior Data Scientist,Pune,Data Scientist,1238138.0
Emerson,Junior Data Scientist,Pune,Data Scientist,500000.0
Datametica,Junior Data Scientist,Pune,Data Scientist,478015.0
Abzooba,Junior Data Scientist,Pune,Data Scientist,602937.0
GeoSpoc,Junior Data Scientist,Pune,Data Scientist,321161.0
AppZen,Junior Data Scientist,Pune,Data Scientist,1498750.0
Innomatics Research Labs,Junior Data Scientist,Pune,Data Scientist,60840.0
Pisyst,Junior Data Scientist,Pune,Data Scientist,160580.0
Groots (India),Junior Data Scientist,Pune,Data Scientist,124440.0
Artificial Brix,Junior Data Scientist,Pune,Data Scientist,616492.0
Ambrapali Electrotech,Junior Data Scientist,Pune,Data Scientist,413058.0
Accenture,Lead Data Scientist,Pune,Data Scientist,2839138.0
ADP,Lead Data Scientist,Pune,Data Scientist,1520967.0
Zensar Technologies,Lead Data Scientist,Pune,Data Scientist,1531979.0
BNY Mellon,Lead Data Scientist,Pune,Data Scientist,1674730.0
Microsoft,Data Scientist,Hyderabad,Data Scientist,1712178.0
Cyient,Data Scientist,Hyderabad,Data Scientist,999578.0
Tata Consultancy Services,Data Scientist,Hyderabad,Data Scientist,697843.0
Infosys,Data Scientist,Hyderabad,Data Scientist,583334.0
Amazon,Data Scientist,Hyderabad,Data Scientist,1693961.0
Innominds Software,Data Scientist,Hyderabad,Data Scientist,743423.0
IBM,Data Scientist,Hyderabad,Data Scientist,628945.0
Tech Mahindra,Data Scientist,Hyderabad,Data Scientist,652546.0
Quadratic Insights,Data Scientist,Hyderabad,Data Scientist,583954.0
Jotter,Data Scientist,Hyderabad,Data Scientist,915028.0
Cognizant Technology Solutions,Data Scientist,Hyderabad,Data Scientist,890344.0
Jio,Data Scientist,Hyderabad,Data Scientist,1997027.0
Verizon,Data Scientist,Hyderabad,Data Scientist,1330683.0
Optum,Data Scientist,Hyderabad,Data Scientist,1464110.0
Accenture,Data Scientist,Hyderabad,Data Scientist,1104293.0
Deloitte,Data Scientist,Hyderabad,Data Scientist,1483132.0
First Student,Data Scientist,Hyderabad,Data Scientist,640380.0
Novartis,Data Scientist,Hyderabad,Data Scientist,1280703.0
Karvy Group,Data Scientist,Hyderabad,Data Scientist,594589.0
Wipro,Data Scientist,Hyderabad,Data Scientist,1041195.0
Oracle,Data Scientist,Hyderabad,Data Scientist,1221714.0
HighRadius,Data Scientist,Hyderabad,Data Scientist,861434.0
Micron Technology,Data Scientist,Hyderabad,Data Scientist,1564421.0
INSOFE,Data Scientist,Hyderabad,Data Scientist,903446.0
Google,Data Scientist,Hyderabad,Data Scientist,1121437.0
Blue Yonder,Data Scientist,Hyderabad,Data Scientist,2020386.0
Yash Technologies,Data Scientist,Hyderabad,Data Scientist,651480.0
DataScientest,Data Scientist,Hyderabad,Data Scientist,672468.0
Claim Genius,Data Scientist,Hyderabad,Data Scientist,1944821.0
Capgemini,Data Scientist,Hyderabad,Data Scientist,651206.0
Genpact,Data Scientist,Hyderabad,Data Scientist,653174.0
Fresher,Data Scientist,Hyderabad,Data Scientist,503667.0
Fresher,Data Scientist,Hyderabad,Data Scientist,302693.0
ICICI Bank,Data Scientist,Hyderabad,Data Scientist,1600000.0
DXC Technology,Data Scientist,Hyderabad,Data Scientist,1252143.0
Dell Technologies,Data Scientist,Hyderabad,Data Scientist,825326.0
Microsoft,Data Scientist,Hyderabad,Data Scientist,640212.0
Wipro Technologies,Data Scientist,Hyderabad,Data Scientist,895427.0
Tata Consultancy Services (North America),Data Scientist,Hyderabad,Data Scientist,814476.0
Google,Data Scientist,Hyderabad,Data Scientist,411763.0
NTT DATA,Data Scientist,Hyderabad,Data Scientist,564654.0
Jio,Data Scientist,Hyderabad,Data Scientist,446076.0
ADP,Data Scientist,Hyderabad,Data Scientist,1200000.0
Sutherland,Data Scientist,Hyderabad,Data Scientist,926912.0
MetLife,Data Scientist,Hyderabad,Data Scientist,1760000.0
Franklin Templeton Investments,Data Scientist,Hyderabad,Data Scientist,1353553.0
Enquero,Data Scientist,Hyderabad,Data Scientist,1048242.0
Brane Enterprises (nslhub),Data Scientist,Hyderabad,Data Scientist,1665911.0
AlgonoX Technologies,Data Scientist,Hyderabad,Data Scientist,1074883.0
Voziq,Data Scientist,Hyderabad,Data Scientist,642113.0
HCL Technologies,Data Scientist,Hyderabad,Data Scientist,1561319.0
First Student,Data Scientist,Hyderabad,Data Scientist,303648.0
Virtusa,Data Scientist,Hyderabad,Data Scientist,304522.0
Persistent Systems,Data Scientist,Hyderabad,Data Scientist,1287441.0
UnitedHealth Group,Data Scientist,Hyderabad,Data Scientist,1152418.0
Freshers.com,Data Scientist,Hyderabad,Data Scientist,630000.0
Legato Health Technologies,Data Scientist,Hyderabad,Data Scientist,1260152.0
DBS Bank,Data Scientist,Hyderabad,Data Scientist,995830.0
Broadridge,Data Scientist,Hyderabad,Data Scientist,1607926.0
Optum Global Solutions,Data Scientist,Hyderabad,Data Scientist,778902.0
Great Learning,Data Scientist,Hyderabad,Data Scientist,777837.0
National Payments Corporation of India,Data Scientist,Hyderabad,Data Scientist,1492543.0
Excelra Knowledge Solutions,Data Scientist,Hyderabad,Data Scientist,452130.0
WinWire Technologies,Data Scientist,Hyderabad,Data Scientist,1269639.0
CallHealth,Data Scientist,Hyderabad,Data Scientist,823971.0
Gaian Solutions India,Data Scientist,Hyderabad,Data Scientist,1100233.0
eKincare,Data Scientist,Hyderabad,Data Scientist,650865.0
Siva Solutions,Data Scientist,Hyderabad,Data Scientist,335625.0
Innodatatics,Data Scientist,Hyderabad,Data Scientist,112704.0
Innodatatics,Data Scientist,Hyderabad,Data Scientist,1157086.0
SpringML,Data Scientist,Hyderabad,Data Scientist,791436.0
AppsTek,Data Scientist,Hyderabad,Data Scientist,725664.0
Vertiv,Data Scientist,Hyderabad,Data Scientist,702649.0
My Ally,Data Scientist,Hyderabad,Data Scientist,1068564.0
GoLorry,Data Scientist,Hyderabad,Data Scientist,792139.0
Bepec Solutions,Data Scientist,Hyderabad,Data Scientist,646889.0
KOGENTiX,Data Scientist,Hyderabad,Data Scientist,700977.0
Prudent Technologies & Consulting,Data Scientist,Hyderabad,Data Scientist,376159.0
App Orchid,Data Scientist,Hyderabad,Data Scientist,1492959.0
3LOQ Labs,Data Scientist,Hyderabad,Data Scientist,778644.0
RisingRoot Technologies,Data Scientist,Hyderabad,Data Scientist,159060.0
Artificial Penetration,Data Scientist,Hyderabad,Data Scientist,585088.0
Wave Infosoft,Data Scientist,Hyderabad,Data Scientist,619995.0
DigiTele Networks,Data Scientist,Hyderabad,Data Scientist,787723.0
Human Network,Data Scientist,Hyderabad,Data Scientist,703776.0
diwo,Data Scientist,Hyderabad,Data Scientist,792506.0
SysBasis Solutions,Data Scientist,Hyderabad,Data Scientist,302448.0
Tata Consultancy Services,Data Scientist,Hyderabad,Data Scientist,665229.0
Accenture,Data Scientist,Hyderabad,Data Scientist,122633.0
Deloitte,Data Scientist,Hyderabad,Data Scientist,644153.0
LTI,Data Scientist,Hyderabad,Data Scientist,1041195.0
First Student,Data Scientist,Hyderabad,Data Scientist,610857.0
Mindtree,Data Scientist,Hyderabad,Data Scientist,1105372.0
ABC,Data Scientist,Hyderabad,Data Scientist,150180.0
Reliance Industries,Data Scientist,Hyderabad,Data Scientist,169396.0
Tata Consultancy Services (North America),Data Scientist,Hyderabad,Data Scientist,908078.0
Google,Data Scientist,Hyderabad,Data Scientist,1243165.0
Honeywell,Data Scientist,Hyderabad,Data Scientist,1653407.0
Mu Sigma,Data Scientist,Hyderabad,Data Scientist,406548.0
HSBC,Data Scientist,Hyderabad,Data Scientist,616428.0
Freelancer,Data Scientist,Hyderabad,Data Scientist,652794.0
Freelancer,Data Scientist,Hyderabad,Data Scientist,719166.0
CGI,Data Scientist,Hyderabad,Data Scientist,426187.0
DONE by NONE,Data Scientist,Hyderabad,Data Scientist,520597.0
American Express,Data Scientist,Hyderabad,Data Scientist,1362714.0
Nones,Data Scientist,Hyderabad,Data Scientist,499996.0
ITC Infotech,Data Scientist,Hyderabad,Data Scientist,503667.0
Hexaware Technologies,Data Scientist,Hyderabad,Data Scientist,618995.0
Infosys BPM,Data Scientist,Hyderabad,Data Scientist,854151.0
State Bank of India,Data Scientist,Hyderabad,Data Scientist,1159476.0
Sutherland,Data Scientist,Hyderabad,Data Scientist,220739.0
EMPLOYERS,Data Scientist,Hyderabad,Data Scientist,1035971.0
Bank of America,Data Scientist,Hyderabad,Data Scientist,1285125.0
Cyient,Data Scientist,Hyderabad,Data Scientist,600000.0
Fresherworld.com,Data Scientist,Hyderabad,Data Scientist,300000.0
CRISIL,Data Scientist,Hyderabad,Data Scientist,991280.0
S&P Global,Data Scientist,Hyderabad,Data Scientist,1326444.0
ValueLabs,Data Scientist,Hyderabad,Data Scientist,2567346.0
Kantar,Data Scientist,Hyderabad,Data Scientist,700000.0
Uber,Data Scientist,Hyderabad,Data Scientist,1832570.0
Myntra,Data Scientist,Hyderabad,Data Scientist,1394897.0
Novartis,Data Scientist,Hyderabad,Data Scientist,318576.0
Intellect Design Arena,Data Scientist,Hyderabad,Data Scientist,346152.0
Government of India,Data Scientist,Hyderabad,Data Scientist,3748296.0
upGrad,Data Scientist,Hyderabad,Data Scientist,211160.0
HSBC Software Development India,Data Scientist,Hyderabad,Data Scientist,1018095.0
Bharat Heavy Electricals,Data Scientist,Hyderabad,Data Scientist,1668775.0
Vodafone Idea,Data Scientist,Hyderabad,Data Scientist,894447.0
Not Applicable,Data Scientist,Hyderabad,Data Scientist,1832570.0
Not Applicable,Data Scientist,Hyderabad,Data Scientist,1930308.0
Toppr.com,Data Scientist,Hyderabad,Data Scientist,1857397.0
CBRE,Data Scientist,Hyderabad,Data Scientist,733769.0
Anonymous,Data Scientist,Hyderabad,Data Scientist,1527142.0
DBS Bank,Data Scientist,Hyderabad,Data Scientist,726468.0
3i Infotech,Data Scientist,Hyderabad,Data Scientist,734390.0
D. E. Shaw India,Data Scientist,Hyderabad,Data Scientist,2058816.0
Parexel,Data Scientist,Hyderabad,Data Scientist,1999352.0
Wipro Digital,Data Scientist,Hyderabad,Data Scientist,884017.0
GlobalData,Data Scientist,Hyderabad,Data Scientist,842588.0
Hexagon,Data Scientist,Hyderabad,Data Scientist,924643.0
Ivy,Data Scientist,Hyderabad,Data Scientist,1773010.0
Defence Research & Development Organisation,Data Scientist,Hyderabad,Data Scientist,537441.0
GS Lab,Data Scientist,Hyderabad,Data Scientist,677580.0
Raja Software Labs,Data Scientist,Hyderabad,Data Scientist,206332.0
Verzeo,Data Scientist,Hyderabad,Data Scientist,181620.0
MathWorks,Data Scientist,Hyderabad,Data Scientist,605385.0
ValueMomentum,Data Scientist,Hyderabad,Data Scientist,604401.0
AGS Health,Data Scientist,Hyderabad,Data Scientist,413352.0
Hitachi Consulting,Data Scientist,Hyderabad,Data Scientist,2063316.0
Karvy Group,Data Scientist,Hyderabad,Data Scientist,174084.0
ACS Solutions,Data Scientist,Hyderabad,Data Scientist,828777.0
Tata Consultancy Services,Data Scientist,Hyderabad,Data Scientist,1208801.0
Tiger Analytics,Data Scientist,Hyderabad,Data Scientist,930041.0
Ericsson IT Solutions & Services,Data Scientist,Hyderabad,Data Scientist,900000.0
Hitachi,Data Scientist,Hyderabad,Data Scientist,2611178.0
Cognizant,Data Scientist,Hyderabad,Data Scientist,1800000.0
SoCtronics,Data Scientist,Hyderabad,Data Scientist,447252.0
Electronic Arts,Data Scientist,Hyderabad,Data Scientist,939649.0
DuPont,Data Scientist,Hyderabad,Data Scientist,1628952.0
Micron Technology,Data Scientist,Hyderabad,Data Scientist,604404.0
Don't Know,Data Scientist,Hyderabad,Data Scientist,301464.0
ZF Group,Data Scientist,Hyderabad,Data Scientist,363228.0
Merilytics,Data Scientist,Hyderabad,Data Scientist,889188.0
College Board,Data Scientist,Hyderabad,Data Scientist,1205860.0
Indian School of Business,Data Scientist,Hyderabad,Data Scientist,597216.0
